ansatz,reps,optimizer,n_qubits,n_params,circuit_depth,jz,E_vqe,E_exact,energy_error,Spi_vqe,Spi_exact,wall_time,mean_abs_error,max_abs_error,total_time_s
real_amplitudes,2,COBYLA,8,24,12,-3.0,-19.960404019128696,-21.0,1.0395959808713044,-0.48364997916123814,-0.5,14.745527029037476,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-2.75,-18.298123363867347,-19.25,0.9518766361326527,-0.4649980426534093,-0.5,13.50377869606018,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-2.5,-16.688212112785898,-17.5,0.811787887214102,-0.47982220434700207,-0.5,14.342816352844238,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-2.25,-15.044232114508903,-15.75,0.7057678854910971,-0.4812892584156141,-0.5,13.580208778381348,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-2.0,-13.361501373767892,-14.0,0.6384986262321082,-0.49028426741114023,-0.5,13.256387948989868,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-1.75,-11.69553223162965,-12.25,0.5544677683703494,-0.4779024142878397,-0.5,15.82315707206726,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-1.5,-10.012277701118022,-10.5,0.4877222988819785,-0.47235650636218696,-0.5,12.959539890289307,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-1.25,-8.366056140854035,-8.75,0.3839438591459654,-0.46294021257489737,-0.5,13.769765138626099,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-1.0,-6.683136762257974,-7.000000000000004,0.3168632377420302,-0.46661972318007877,-0.2492115235492106,13.513235330581665,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-0.75,-5.041704335197398,-7.407012929738359,2.365308594540961,-0.46592592188300425,0.19101213577949788,13.821955919265747,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-0.5,-3.412394891838907,-7.997992839769597,4.58559794793069,-0.46911739676335473,0.2901997465399883,13.943043231964111,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,-0.25,-6.593749777118004,-8.709486004439643,2.11573622732164,0.026804036372538365,0.391714376429949,15.955827951431274,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,0.0,-6.666480872047375,-9.517540966287283,2.8510600942399087,0.01786152071338754,0.5000000000000002,13.671433925628662,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,0.25,-8.713272939911677,-10.408409905821182,1.695136965909505,0.4501580272527587,0.6173359543556486,18.009172916412354,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,0.5,-9.678601266375754,-11.372996104030038,1.6943948376542846,0.6133469651095355,0.7454650203276718,14.759503841400146,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,0.75,-10.634213337589854,-12.404954492499122,1.7707411549092686,0.665084053763457,0.885662472486995,13.549182891845703,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,1.0,-11.713932920176603,-13.49973039475153,1.7857974745749274,0.8415091766376027,1.0384203741325644,14.99547290802002,1.6513562020576211,4.58559794793069,327.3068788051605
real_amplitudes,2,COBYLA,8,24,12,1.25,-12.833737526518378,-14.653901889341912,1.820164362823533,0.9150864348398442,1.2030727041020777,14.128607034683228,1.6513562020576211,4.58559794793069,327.3068788051605
